X.Intercept. RepR2 RepR3 RepR4 Leaf IWB74799
15.62935 -11.67849 -20.87268 -14.72026 -1.078503 -8.61432
15.96191 -14.06489 -19.62141 -10.38871 -1.349459 -9.689915
16.59743 -14.41605 -19.40342 -8.727433 -1.672335 -11.10225
17.91269 -12.15168 -16.76132 -10.43339 -2.060826 -11.59637
16.80367 -8.763165 -15.15964 -5.126878 -2.353344 -13.98639
19.70438 -8.243362 -18.20938 -7.468047 -1.663546 -15.82975
19.33956 -9.356767 -14.5712 -5.222153 -1.281487 -17.9223
20.70254 -11.23511 -16.65848 -9.423364 -1.013415 -15.43943
23.61023 -11.95697 -19.74481 -7.406787 -0.8853166 -15.14717
21.76437 -7.436651 -17.82975 -5.572233 -0.6688188 -15.19182
24.93275 -8.572533 -18.92661 -4.929306 -1.514962 -15.53289
24.29539 -8.118645 -16.5325 -6.6808 -1.155525 -16.74611
24.3993 -9.853613 -17.74155 -9.047616 -1.343563 -15.06931
24.83521 -9.345143 -17.90053 -7.940791 -1.191025 -16.87757
25.37515 -10.29626 -20.40146 -7.102629 -0.3282134 -16.218
25.30555 -11.59797 -18.97461 -8.633754 -0.7018684 -13.6861
26.61093 -10.90992 -19.81022 -6.720497 -0.9584483 -15.0748
25.91583 -8.019555 -16.88918 -3.818191 -1.375839 -16.35348
26.5854 -8.765288 -12.91888 -5.33282 -1.785323 -16.14816
25.60048 -7.902163 -13.66644 -5.237518 -1.985799 -14.87905
28.6951 -10.29994 -16.7452 -8.009069 -1.598231 -16.39747
28.14398 -12.4693 -16.0571 -8.609656 -1.092936 -16.90855
29.76712 -9.321923 -19.0617 -8.859318 -1.773205 -17.83177
31.47697 -10.60232 -21.85378 -11.87109 -1.149364 -19.54352
30.42001 -10.52907 -19.24197 -11.00851 -1.025247 -21.3233
32.53023 -12.18065 -20.81547 -12.948 -0.7747195 -20.94167
30.9789 -10.45757 -17.93284 -9.510742 -2.857954 -18.92805
31.53362 -9.931696 -17.97411 -9.320283 -2.580206 -19.06014
30.18703 -8.200807 -18.17987 -9.762665 -2.629539 -19.08635
28.74399 -8.675379 -17.42694 -7.021708 -2.073101 -20.6506
27.1791 -6.355253 -17.59951 -8.763329 -1.910343 -19.63492
26.54346 -9.221816 -18.82148 -7.099899 -2.148623 -21.41198
26.06157 -10.01445 -18.4342 -6.815096 -1.483741 -21.82514
24.01171 -9.341705 -16.5911 -4.25987 -1.446923 -21.98227
24.20357 -8.391086 -14.90355 -6.409962 -1.387398 -24.68861
24.93949 -9.828407 -15.98736 -6.082374 -1.34925 -23.85978
25.81886 -10.35652 -15.45941 -8.196478 -1.275575 -23.24734
24.97558 -10.84175 -16.0912 -9.067796 -0.4341296 -24.82755
23.24884 -10.19504 -19.88107 -8.114286 -0.02039547 -24.53572
21.42624 -9.671102 -18.12555 -6.959711 -0.6827855 -23.06719
23.44478 -9.235787 -17.38457 -5.117452 -1.912265 -22.13949
21.82958 -8.822518 -13.93858 -10.54202 -1.929167 -21.45128
22.47605 -11.13035 -16.49363 -8.045001 -1.343818 -22.36848
22.92697 -11.34364 -18.19886 -7.646339 -1.440836 -21.11239
22.36977 -9.166161 -16.26582 -8.150345 -1.169109 -22.32326
21.03738 -11.92236 -16.84865 -9.279126 -0.5717603 -21.88437
21.86425 -13.97 -19.8011 -7.438033 -0.7929642 -20.91509
21.79246 -9.942603 -14.97542 -7.646888 -1.298535 -24.85085
21.45817 -7.784054 -14.15044 -6.660234 -1.647321 -24.23732
22.02084 -9.103014 -16.52722 -8.377559 -0.4042709 -23.95249
23.84143 -11.47892 -17.96528 -9.270611 -0.9089654 -23.9391
25.69064 -15.57278 -17.62941 -10.00466 -1.43932 -22.24072
25.02688 -12.17586 -19.14992 -8.008213 -1.866117 -22.46222
26.24466 -10.58061 -13.63808 -5.780146 -2.457544 -21.58596
25.11733 -10.69167 -13.32818 -7.325176 -1.587265 -21.08736
25.27503 -7.682448 -13.96791 -8.882629 -1.517287 -21.55798
23.133 -7.377587 -14.44797 -4.006407 -2.069108 -22.20993
19.86849 -6.420603 -12.22553 -4.626683 -0.8326631 -23.09874
19.64328 -6.448529 -14.55435 -6.866256 -0.282624 -20.67146
18.54231 -7.071133 -14.56377 -4.484318 -0.4422906 -22.73106
17.89102 -5.222516 -15.43635 -6.103276 0.1254952 -23.2567
15.90607 -6.141095 -13.59956 -3.207946 0.04325583 -21.07015
17.21986 -7.524781 -15.56203 -6.095641 -0.4609017 -19.27426
19.49157 -10.57255 -17.02368 -6.666225 -0.6430913 -18.8451
20.83089 -8.41061 -12.60147 -8.50432 -1.255432 -19.08631
20.88402 -8.752032 -16.52051 -8.291713 -0.7662563 -19.14637
21.71212 -8.970273 -16.05182 -7.199328 -0.7988723 -18.4709
23.97661 -10.6884 -18.86614 -9.99419 -0.7447863 -18.57376
23.75037 -10.28035 -18.08054 -7.076163 -0.9953017 -20.1839
24.36478 -10.30786 -18.26669 -5.300235 -0.5911664 -18.50398
24.5076 -9.781709 -17.19236 -5.384141 -0.2463414 -19.09462
24.60526 -5.716802 -14.99304 -5.461506 -0.9819518 -19.38176
24.22525 -7.131665 -13.09619 -5.389508 -0.9649903 -17.81346
25.30882 -8.067515 -14.81293 -6.216839 -1.663666 -16.60595
25.44966 -7.121261 -13.00455 -4.389248 -1.886866 -18.99801
24.52012 -1.886908 -11.97464 -1.824448 -1.554964 -19.62891
25.03075 -2.459386 -13.75201 -3.311786 -1.307498 -18.74243
24.6151 -6.961025 -12.61107 -5.157066 -0.1017904 -19.91113
26.62004 -7.889236 -14.31369 -5.415927 -0.04140598 -18.33408
29.56173 -11.58178 -18.1581 -7.954663 -0.1446528 -15.6092
30.431 -9.352278 -19.29691 -8.818868 0.5053114 -16.40304
31.01626 -9.811922 -16.35299 -10.79721 -0.5354023 -15.81593
31.13869 -13.07478 -16.86958 -7.547897 -0.551664 -14.25182
31.62468 -12.0106 -17.28832 -9.890321 -0.4198696 -15.45129
34.66412 -10.62844 -20.03534 -9.110167 -0.593562 -15.21125
33.83151 -9.135561 -16.00059 -6.077918 -1.298625 -18.6088
35.342 -10.3587 -16.22261 -9.13866 -0.343043 -19.78093
35.94328 -9.346989 -18.70863 -8.223923 -1.143318 -18.06207
35.5899 -9.222928 -16.91108 -6.254035 -1.409541 -17.69577
35.72595 -8.549121 -16.82687 -8.149327 -1.368403 -18.04277
36.02707 -7.705023 -14.79238 -7.233024 -1.344227 -19.87567
35.10605 -7.076562 -15.14009 -6.17047 -1.764475 -19.66042
35.0464 -9.19771 -18.47976 -6.432298 -1.478003 -18.51786
33.82617 -5.828967 -15.29651 -6.798295 -1.184778 -22.15818
34.2223 -7.018078 -16.82362 -5.210905 -0.5916602 -21.54109
33.33468 -9.326546 -17.60848 -6.564343 -0.5359835 -21.89751
33.74019 -9.86675 -16.72815 -7.884127 -0.4107036 -21.1679
34.3442 -12.17495 -17.00685 -7.242323 -0.9828611 -20.071
34.73895 -10.52202 -19.00433 -7.645692 -1.154284 -19.08325
35.07258 -10.56659 -18.34174 -8.569731 -0.5939434 -20.41793
34.58757 -11.17646 -18.28524 -6.421339 -0.696982 -18.80116
35.37815 -10.43813 -15.5429 -7.230102 -1.138817 -20.55829
36.77024 -7.900215 -16.39986 -6.563428 -2.205102 -19.87859
36.22853 -7.635067 -14.01746 -4.370954 -2.25982 -20.42821
37.51552 -7.452525 -18.61181 -8.258774 -0.9405837 -22.59707
35.98351 -6.496186 -13.73052 -7.423552 -2.285329 -19.22766
34.54413 -6.79321 -12.41586 -4.665572 -1.96435 -19.63692
32.60129 -4.035097 -11.35454 -3.230388 -1.419408 -18.7004
31.55725 -6.775709 -16.1625 -3.415193 -0.5031986 -18.46928
29.37606 -5.185389 -10.50924 -1.807249 -0.3648137 -19.5328
28.73002 -5.106123 -15.33788 -3.703459 -0.2176687 -18.01717
28.99946 -8.343865 -13.6849 -5.870381 0.02042373 -18.57465
29.90903 -10.30713 -15.54114 -7.351671 -0.02523657 -16.20113
31.17001 -10.24758 -15.35836 -10.12807 0.06196913 -17.45509
31.63974 -11.65682 -18.65368 -9.977865 -0.1468654 -17.00471
32.30623 -8.568344 -17.69549 -7.934767 -0.9969049 -17.77297
33.27654 -10.46074 -16.09117 -10.5394 -1.298009 -16.17408
34.7005 -12.05184 -17.20001 -7.963468 -1.649729 -19.15986
34.95604 -10.51702 -15.29346 -8.141241 -2.347992 -17.60228
30.96614 -6.385474 -13.47781 -4.502349 -1.848883 -18.16727
31.51418 -6.130251 -14.85993 -6.647954 -1.697572 -18.0101
32.93905 -8.152417 -16.59791 -6.688565 -1.550532 -18.91145
36.21198 -10.76338 -20.89724 -11.33981 -1.475765 -16.91874
35.51217 -14.14232 -19.49884 -11.27937 -1.162941 -17.97783
34.95853 -13.3084 -22.14363 -9.282783 -1.383894 -17.49774
32.90207 -8.882706 -17.36867 -8.723405 -1.098042 -18.83755
33.53343 -11.81146 -21.29298 -9.539003 -1.343268 -19.22956
34.51116 -11.18194 -21.6344 -12.17863 -0.8800776 -18.66382
32.84998 -10.63437 -17.95715 -9.876577 -0.9536507 -19.16147
31.01429 -11.88729 -14.53416 -10.06048 -1.33878 -18.58987
30.16411 -11.45059 -18.50784 -5.841115 -0.3874645 -20.33928
31.5747 -10.44635 -16.43249 -8.954775 -0.8695472 -17.17996
30.85596 -9.30797 -18.24125 -9.126941 0.007311254 -15.56122
28.92188 -7.545808 -15.48118 -8.677837 -0.8643952 -14.40248
29.88699 -10.25342 -17.17915 -9.786541 -0.6593502 -15.70437
26.99121 -8.421814 -17.06377 -8.162939 0.1723266 -16.65834
25.35664 -8.326408 -15.88627 -6.019304 -1.09026 -15.61408
23.95323 -6.887124 -11.98671 -3.603366 -0.9199805 -17.04734
23.58583 -5.554517 -11.72802 -3.991561 -0.1473453 -18.37911
23.52527 -8.230713 -14.56892 -7.119399 -0.04583534 -18.78965
22.11736 -5.839393 -14.5534 -4.345061 -0.8582854 -16.69331
21.50057 -7.144299 -14.17023 -2.191317 -0.9138296 -15.55319
22.44726 -5.434196 -13.36425 -5.096561 -0.9358308 -14.76097
21.10153 -5.853901 -12.32344 -5.044345 -0.18928 -16.28073
19.86988 -6.919569 -12.73855 -7.020827 -1.016756 -13.80207
19.15718 -8.019665 -15.41118 -8.078567 -1.576103 -11.77615
17.97972 -9.158217 -15.84677 -5.836442 -0.7209521 -11.04397
17.66427 -12.42968 -16.62426 -9.417477 -0.04858236 -10.40659
16.21867 -12.28146 -16.95169 -7.413338 -1.045624 -7.818485
15.85844 -9.40117 -17.10194 -7.971858 -0.7939679 -9.778539
17.89685 -10.52599 -16.72197 -7.986298 -1.885758 -10.67961
17.72765 -9.695017 -15.62716 -7.801717 -1.385228 -12.72754
17.59255 -11.54545 -16.78166 -7.862593 -1.092569 -14.95399
17.81611 -9.551003 -16.61701 -7.692414 -2.248876 -15.24742
16.6254 -4.672102 -10.80233 -3.809394 -1.505685 -19.10178
15.97501 -8.53236 -12.94337 -2.334553 -0.280479 -20.14706
16.96454 -6.015928 -16.56824 -6.04557 -0.9380048 -16.91096
19.09979 -5.71064 -15.27091 -5.433858 -1.279499 -18.29377
22.00585 -12.31654 -15.09007 -6.192891 -0.8097728 -19.56871
21.47408 -12.9453 -14.97756 -8.005565 -0.7298753 -16.68539
20.01946 -11.08293 -17.22785 -6.515694 -0.4479599 -15.05538
19.21941 -13.31107 -17.21823 -9.343447 -0.8110851 -14.36953
18.55092 -8.700433 -16.35896 -9.275779 -1.008804 -13.44442
19.86256 -9.426415 -15.43066 -7.579898 -1.064718 -14.56181
20.46562 -9.54749 -17.46403 -7.39985 -0.9357108 -15.40433
20.95649 -8.309498 -16.29977 -5.888429 -1.395839 -16.64969
21.79353 -9.444516 -16.92946 -8.058454 -0.4221514 -18.10938
20.83538 -10.54151 -16.04496 -7.790189 -0.572067 -18.2358
19.21974 -8.595594 -16.97402 -6.150762 -0.211582 -18.8308
20.0377 -9.749403 -18.02907 -6.984612 -0.8771035 -16.06011
19.96022 -9.824172 -18.36043 -8.088796 -0.7509801 -15.64481
20.83602 -11.42436 -14.50371 -5.743225 -0.8088502 -14.26344
21.08001 -7.216585 -14.52089 -4.088761 -1.986248 -12.42561
22.67234 -7.659037 -16.362 -5.645351 -1.34693 -13.20374
23.26937 -9.785873 -17.34209 -4.07471 -1.455208 -11.68277
23.02806 -11.36409 -17.73311 -5.625269 -0.7205037 -12.77342
23.63788 -13.0123 -18.71967 -12.09755 -0.5265121 -10.1303
25.68977 -12.78298 -22.62253 -12.40423 -0.5236576 -10.17765
25.93324 -16.60253 -20.19104 -14.98318 -0.5748048 -9.173232
26.51563 -14.6903 -22.48059 -11.59297 -0.9067116 -11.77423
28.14801 -14.33282 -21.20741 -12.32856 -0.8167202 -14.2819
31.24983 -16.56352 -22.18629 -11.8573 -1.345071 -17.32949
31.35329 -13.98202 -19.07664 -9.082781 -1.65414 -18.09959
30.90954 -12.83784 -20.69918 -10.89264 -0.2691699 -20.32412
29.17209 -10.24672 -17.48293 -11.04808 -1.735968 -16.98738
28.69135 -10.26109 -13.9185 -7.976843 -1.839124 -18.3103
29.39234 -9.185782 -16.45434 -7.73341 -1.443883 -21.68842
25.95918 -9.930542 -18.08285 -9.337622 -0.692291 -19.82375
25.29249 -9.993614 -16.27932 -6.329879 -1.39244 -20.31919
24.93157 -11.04875 -16.86401 -6.220837 -0.6025759 -19.52694
25.32927 -10.07871 -13.60527 -9.23951 -0.459782 -20.20815
23.82167 -10.30199 -17.85132 -8.040806 -0.2975395 -18.34311
25.67854 -9.15529 -13.22373 -8.667018 -0.2141916 -17.61177
24.8379 -7.504698 -15.2534 -5.198388 -0.9839947 -18.74853
24.91341 -10.97856 -18.14888 -7.55212 0.03891331 -18.01304
23.85789 -11.49919 -18.03138 -8.620792 -0.02496687 -16.91484
24.26638 -11.38137 -18.34346 -8.601604 -0.315595 -16.55971
25.65612 -11.15797 -18.14171 -8.430737 -0.3650852 -17.28211
27.67611 -13.53549 -19.91377 -10.95989 -0.1782801 -16.3598
28.36162 -11.85573 -20.44307 -10.72632 -1.279517 -15.71293
28.46613 -12.83184 -21.10647 -9.668567 -0.5419832 -17.06406
28.1699 -10.75762 -18.10005 -11.38188 -0.5007724 -16.89042
27.59258 -10.89202 -17.53125 -12.59021 -1.020589 -17.24449
28.66146 -13.08625 -18.88631 -8.200559 -0.9319513 -17.91523
28.89998 -8.532141 -19.36958 -7.492783 -2.074361 -15.47427
27.66783 -12.37844 -16.15639 -8.711921 -1.0631 -17.31989
26.67433 -9.934215 -20.31412 -10.46223 -0.7791713 -16.64567
27.27232 -10.99757 -17.68601 -9.059911 -1.732943 -17.11111
26.09418 -10.22362 -15.1372 -8.540553 -2.406313 -18.80253
26.65619 -8.493332 -16.81414 -7.974721 -1.661413 -20.69027
25.82178 -9.51389 -18.65024 -8.269494 -0.7390685 -22.95119
26.6714 -15.01226 -18.75856 -9.212669 -0.723091 -23.10459
27.07593 -15.31557 -19.69732 -9.604379 0.001527597 -24.83319
28.58174 -12.60435 -16.83423 -6.281724 -1.102796 -23.59433
26.73664 -9.427942 -14.71368 -5.485222 -1.091434 -25.34239
27.10699 -8.627712 -15.21246 -6.669615 -1.080261 -23.93229
29.46494 -10.42875 -15.6243 -6.078233 -0.9850372 -21.83605
27.78437 -5.977927 -11.40976 -4.493424 -1.216604 -21.66294
25.10562 -6.317056 -11.36194 -3.749653 -1.259247 -18.17473
25.06268 -5.856892 -13.03708 -4.88167 -1.038522 -18.99359
24.50321 -4.823105 -14.01196 -3.751235 -1.324087 -19.95996
23.78602 -8.285754 -16.12849 -6.335116 -0.1887226 -18.4251
23.20718 -9.666417 -15.272 -4.41016 -0.4901504 -16.31015
23.47223 -10.63996 -15.86114 -6.065501 0.317467 -18.08676
24.2038 -7.9471 -14.51581 -9.184762 0.4397608 -17.70501
24.87184 -10.03207 -17.33627 -9.848111 0.1379461 -17.51823
25.71322 -11.48699 -17.91865 -12.26263 -0.03086719 -15.54367
25.18046 -10.84916 -17.31247 -12.0566 -0.7327309 -14.68922
25.34047 -14.00955 -19.79457 -8.023425 -0.5819914 -13.57599
25.04753 -10.02174 -17.19969 -10.18094 -1.126391 -13.1277
25.33798 -10.51172 -15.09787 -8.23989 -1.016899 -16.93885
23.3323 -7.034108 -13.16722 -7.572519 -1.000508 -17.61184
23.758 -8.285607 -17.14358 -6.582356 -0.8119097 -15.85156
23.64188 -6.93225 -15.91234 -8.502693 -1.019065 -15.48996
22.96103 -9.003554 -15.44907 -7.377835 -0.3535088 -16.74216
24.29847 -7.223863 -16.56217 -7.827913 -0.6306641 -15.17174
24.39933 -6.608001 -16.72093 -7.070843 -1.154247 -13.32713
22.31965 -9.081751 -14.08605 -7.686347 -1.573638 -15.91286
23.76777 -9.244724 -15.35104 -8.44462 -1.933892 -14.67543
22.25578 -7.937033 -16.75768 -7.35173 -0.6559747 -15.62051
23.56002 -10.1731 -15.09879 -6.947667 -1.543576 -15.29474
22.19452 -12.18594 -15.98349 -10.00929 -0.1495292 -16.72146
20.88088 -11.60931 -17.40796 -8.115831 -0.5452641 -16.12665
20.3529 -5.22863 -16.29284 -6.555825 -0.4422536 -17.36501
21.91381 -7.099498 -16.99846 -6.058439 -0.7813712 -18.34279
20.68197 -8.590504 -14.55125 -4.724898 -2.149094 -17.13421
23.8695 -8.679896 -17.04941 -9.019111 -1.781855 -17.03672
25.59396 -9.546505 -16.50731 -10.67279 -1.381604 -20.09086
25.48696 -12.25539 -18.59533 -9.88131 -0.7204219 -22.13439
24.10942 -10.09347 -18.86076 -7.921328 -0.7833052 -22.88362
24.65649 -10.94082 -19.61405 -7.561547 -0.8336342 -21.61381
26.34761 -10.21351 -18.0948 -7.869752 -0.6188114 -23.6848
27.21448 -13.33717 -18.54881 -11.79957 -0.1843343 -23.72096
26.61356 -13.19891 -19.0301 -9.563672 -0.5713778 -22.42212
28.67581 -13.54384 -17.89098 -9.71288 -1.300361 -21.30707
27.98181 -11.94041 -18.59929 -8.173363 -1.02122 -22.91297
28.20802 -9.544798 -16.12299 -8.802651 -1.427357 -22.48746
27.73372 -10.68793 -20.72764 -6.099518 -0.9492612 -22.95051
24.40042 -8.350004 -16.9427 -5.592235 -1.777471 -22.48287
26.24132 -11.17704 -17.21772 -9.554175 -1.711452 -22.22173
24.5115 -9.689153 -15.55294 -11.61961 -1.353735 -22.85202
23.91641 -6.967677 -15.19002 -8.93877 -1.556556 -22.61046
21.77729 -6.912827 -14.43976 -8.621211 -0.9900333 -22.05998
22.53595 -6.888841 -16.12002 -7.909914 -1.295491 -20.87967
24.16777 -6.107272 -14.72884 -6.606733 -1.571906 -23.96511
24.35804 -5.656479 -15.50896 -6.082637 -1.561919 -24.35926
24.68724 -4.513622 -15.57836 -5.609796 -1.503307 -23.7745
22.13841 -7.800085 -14.84566 -3.366384 -0.4794619 -24.19294
19.19598 -7.05636 -15.30046 -2.874116 -0.01688912 -23.29734
19.04383 -8.523612 -16.27125 -6.409733 0.3478246 -24.19693
20.65925 -10.67228 -16.82671 -6.88831 -0.9773344 -22.05117
18.74152 -9.256485 -17.10555 -6.762405 -0.4804246 -20.56532
17.8944 -9.306969 -16.88547 -9.515763 0.2015314 -19.29355
19.78999 -11.42647 -17.46863 -9.086297 -0.6621593 -18.00657
19.63113 -9.365649 -16.59175 -9.318651 -0.4697789 -20.42751
18.90444 -11.27261 -16.60863 -8.136535 -1.052446 -18.27203
19.28753 -9.104932 -18.37922 -8.617295 -0.8182927 -20.10541
17.70242 -10.23381 -19.35089 -9.380847 -0.1461307 -19.43007
18.9675 -9.469755 -18.33651 -7.474548 -0.9576785 -19.32613
18.79998 -10.58253 -18.16224 -8.339247 -0.5029143 -20.58632
17.73973 -11.25224 -16.66544 -6.965844 -1.067996 -18.7104
18.98494 -9.121069 -16.06966 -5.648155 -1.90381 -19.75821
20.28521 -9.108564 -16.56006 -10.6299 -0.9711053 -22.27182
20.71166 -12.75851 -18.26726 -10.73159 -0.9530555 -22.04465
18.56109 -7.755782 -16.00165 -7.182038 -1.4304 -20.78033
19.63485 -7.393582 -16.36202 -5.590752 -1.089797 -20.11245
19.92366 -8.155283 -14.91281 -6.975794 -2.004268 -18.73771
18.35722 -10.03408 -16.41741 -4.574599 -1.36689 -17.96193
19.20916 -9.655283 -15.99275 -8.570618 -0.5114562 -20.29568
18.04225 -10.40593 -14.34178 -6.332453 -0.8894812 -19.32298
18.30316 -10.05237 -16.06631 -4.705292 -0.605366 -21.12109
16.18916 -9.449397 -15.46795 -6.952865 -0.510311 -18.51934
17.57531 -11.01309 -16.96357 -8.776789 -0.2974238 -18.92277
18.17959 -10.37022 -19.26907 -9.786736 -0.9590489 -17.48102
18.64327 -10.95306 -15.38645 -8.18865 -0.4941526 -17.38821
18.62691 -10.37299 -18.86613 -5.972563 -1.125534 -16.99149
18.68857 -8.895099 -18.22152 -7.969491 -0.7996695 -18.73336
20.83988 -9.02306 -16.49904 -10.2136 -1.276599 -19.12161
22.15138 -8.668228 -16.95448 -10.43183 -1.56261 -18.2097
23.83687 -10.12998 -18.14216 -8.605271 -1.013801 -17.74613
26.35516 -13.77043 -16.77016 -9.449553 -1.240376 -18.45929
24.59739 -8.344408 -15.7433 -9.823665 -1.696188 -17.27096
25.25913 -9.09658 -17.0741 -10.32925 -1.855905 -17.92288
26.03002 -9.744355 -14.65135 -10.0552 -1.4493 -18.36699
28.02754 -11.16254 -18.82787 -10.97845 -1.021368 -17.97605
28.8889 -12.40155 -16.97968 -8.136637 -1.026931 -19.44058
29.444 -10.59136 -18.63218 -4.7575 -0.6173969 -21.62021
29.20284 -8.615297 -18.26004 -5.453746 -0.6386684 -20.80942
28.27856 -7.105196 -15.40208 -4.819922 -0.5664021 -20.89995
30.4858 -7.948855 -17.43609 -7.309688 -0.6067376 -20.94767
29.94628 -9.827729 -15.87285 -6.80358 -1.056577 -20.40907
30.76615 -7.587441 -15.16554 -6.976666 -0.6711532 -20.4481
30.53234 -7.321985 -15.81591 -4.882848 -0.9794927 -18.86656
28.9651 -9.430289 -15.11431 -5.378385 -0.4058924 -19.00693
29.88381 -12.38009 -18.95907 -8.991386 0.05983415 -19.55812
30.30095 -11.11207 -17.22295 -10.03238 -0.1977526 -19.72893
31.03851 -9.767958 -20.604 -5.841145 -0.3713273 -20.16743
31.18665 -10.77608 -18.27031 -9.766574 -0.1220588 -21.4594
29.84974 -7.978605 -18.66363 -8.3991 -1.066135 -20.26967
29.93069 -9.204357 -15.9301 -7.768718 -0.9477819 -20.37206
30.33516 -10.04595 -16.26742 -7.390812 -1.156332 -20.09494
30.45217 -9.37945 -16.82889 -6.649544 -1.688359 -18.39964
28.42218 -8.155394 -17.3718 -6.378464 -1.136739 -18.35224
25.74898 -9.510312 -14.97115 -6.847556 -0.9533287 -16.13017
26.36848 -9.706267 -18.01316 -7.13548 0.0005300362 -16.98872
27.16623 -10.35694 -17.62873 -6.46085 -0.8421095 -13.99998
26.50873 -11.74115 -18.20395 -9.026759 -0.6248024 -12.41344
26.23171 -9.906219 -16.57485 -9.760957 -1.446583 -13.03621
25.71346 -11.85837 -16.12686 -6.352941 -1.475417 -13.61667
26.96691 -9.976536 -15.82084 -10.43099 -1.565507 -14.32762
28.44478 -11.73944 -17.28688 -9.092046 -1.482654 -15.94069
28.73904 -11.48894 -16.15849 -2.961518 -2.782705 -16.30729
28.26807 -10.20451 -18.51108 -4.973769 -1.322851 -18.51594
27.41271 -8.153665 -17.05612 -6.574104 -0.8982649 -18.11699
26.23279 -7.680552 -15.73662 -6.090299 -1.115202 -17.09568
25.85747 -7.534902 -16.90944 -6.986142 -1.252769 -17.82873
26.47981 -8.111302 -17.29656 -4.515805 -1.639131 -16.23983
23.50043 -8.037478 -12.56111 -3.646191 -0.8874639 -15.53261
22.83816 -6.260087 -14.00041 -4.026037 -0.8344528 -14.89609
22.34357 -6.346685 -15.69593 -6.765619 -0.6562993 -14.72255
22.57572 -6.907662 -12.82517 -7.537781 -1.42455 -14.21044
22.62718 -9.303618 -17.9584 -8.637132 -0.9124441 -13.51249
25.65822 -11.37829 -17.19039 -8.356769 -1.24723 -12.52471
25.3541 -8.222289 -21.89736 -9.704186 -0.7655148 -9.170273
27.03957 -9.346177 -21.26317 -8.554195 -0.9370535 -10.41197
25.62187 -9.753845 -15.53534 -8.883311 -1.057547 -10.53857
27.62229 -10.37205 -17.50213 -7.264474 -1.556763 -10.01669
25.73724 -8.501142 -16.15037 -7.128621 -0.8335717 -8.716065
24.23798 -8.528047 -15.46016 -4.969406 -0.4019138 -9.476807
23.93007 -11.62971 -15.21387 -7.770481 0.5000218 -9.63204
24.24111 -10.39314 -18.94312 -10.38003 -0.2665619 -8.914201
26.35709 -12.66809 -22.96304 -8.751975 -0.993236 -8.189679
26.78823 -11.69306 -16.16027 -7.83419 -1.931413 -7.556065
26.86764 -9.744636 -17.12608 -9.274963 -1.68304 -8.56171
27.23134 -10.96762 -16.44537 -10.78201 -1.52152 -9.17018
25.92278 -9.328283 -15.30008 -5.153585 -1.524458 -8.681538
26.28682 -8.566662 -15.20406 -4.13793 -1.542717 -11.11395
25.69001 -9.104326 -15.68975 -7.300112 -1.261739 -11.19492
23.59994 -7.882053 -14.82957 -3.966672 -0.1812471 -13.55362
23.95555 -8.267205 -13.93419 -10.17181 0.5543504 -14.1381
24.35319 -9.875166 -15.64417 -7.902591 -0.2659798 -14.5303
22.812 -9.522354 -17.25029 -6.423164 -0.2662581 -13.73614
21.82417 -8.825248 -17.45189 -8.477275 0.1072008 -13.24943
21.93628 -8.449139 -14.10612 -5.199939 -0.5517431 -12.21416
21.68177 -6.943408 -14.675 -5.359579 -1.018478 -10.88898
21.06385 -9.659381 -17.43587 -4.664949 -0.466051 -10.62624
21.28122 -12.58839 -19.2371 -8.65345 -0.4474498 -8.081012
20.62815 -11.02657 -21.0805 -10.23453 -0.6668102 -8.355261
23.58189 -14.5212 -21.86288 -11.92876 -1.058733 -9.886762
22.91454 -13.21136 -22.32468 -8.560071 -0.7689826 -9.365925
21.99479 -11.40456 -18.31519 -8.380048 -1.371409 -9.766598
22.47847 -11.49041 -16.51767 -7.627159 -0.6210853 -10.0037
21.64269 -11.36913 -18.39705 -8.613559 -0.03823665 -9.83278
22.6112 -11.54207 -21.22531 -7.582219 -0.8952642 -9.241392
24.00672 -11.23378 -18.60919 -7.881337 -1.271785 -11.00746
23.57293 -10.89554 -18.44192 -10.38214 -1.217103 -11.29566
21.70441 -11.61253 -17.72724 -8.428553 -0.4893383 -13.10752
22.71277 -7.845519 -18.47331 -12.56081 -1.65092 -11.91406
22.08359 -9.506741 -17.72985 -9.211174 -1.919033 -11.97783
20.40439 -8.438529 -15.70939 -8.814523 -1.18869 -13.07006
20.19758 -9.598739 -18.45186 -6.061071 -1.428043 -12.57968
18.62014 -7.383051 -18.08324 -7.026614 -0.7144192 -16.69685
18.69547 -9.276916 -17.63491 -7.755685 -0.6662088 -16.82684
17.50177 -10.26838 -17.00429 -6.592314 -0.9927327 -17.83869
19.76666 -9.624719 -16.7204 -7.118134 -1.364905 -17.20249
21.18537 -10.40231 -15.41841 -7.400054 -1.357543 -20.88947
19.81502 -9.643981 -15.76882 -9.055101 -0.4907948 -22.02568
20.25006 -9.69278 -16.07404 -10.08787 -0.7212975 -22.14769
19.93915 -13.2694 -20.36486 -7.782912 -0.1724339 -20.67013
18.83709 -11.4891 -18.35813 -5.96025 -1.050428 -22.22848
18.97885 -12.89 -19.91649 -10.13316 -0.8047803 -21.92745
20.34156 -12.66157 -19.79897 -9.522768 -1.564445 -22.40973
22.2104 -14.18436 -22.38143 -12.40737 -0.9947375 -23.07545
20.7585 -14.09236 -20.72182 -8.928429 -0.7602938 -24.16968
